,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
44,2,Evening Run,14500.5,4364,4493,24.0,Run,Run,0.0,9397061905,2023-07-06T03:03:06Z,2023-07-05T20:03:06Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,14,48,3,2,0,False,False,False,False,everyone,False,g13387792,"[44.56105607561767, -123.27013780362904]","[44.56036607734859, -123.26960613951087]",3.323,4.4,81.6,228.9,269.0,227.0,999.0,True,True,163.0,184.0,False,True,85.0,73.0,10079274541.0,10079274541,453284712297824259.fit,False,4,1,False,110.0,50715143,1,a9397061905,qi~nGjekoVNDr@QT?fAJD^?bCMTgATmDTaAN}CHuBy@gCoA}CiA_DoAKD]n@qAn@[\_@t@]lAKp@Q~BAtBKtCAzBBfAArBDxAEbEDvAIl@BjCAz@Gv@A|AEdARnCBzFO|BDpDM~AGjBDb@ZrADp@CvB?tHCjC?tEHfEBJRD~CMz@FzC?TCDI@]KsACiBAmQBsBFeBCgEEaABcAA_AIuC@uAH}BPqBDKHCd@Db@CvCo@`@EzD?x@Pp@C~AFr@CPEDIX}AAs@KUCO?qADGn@Kj@e@RIb@Gv@Ap@Qr@c@FOAQ_@w@[cAs@sCSaB?k@DEZGp@Y|BYNIFg@?cCHYHC`ENo@b@CH@F~@DNHFJq@MWB_@VSf@G\A`@PjDDn@H\LXXXVD`@EROVe@F]@_@QmDMqAK[MMe@Sa@B]VSd@E\A`@R~DFn@JZPTVJb@BTIRQTg@B_@Aa@_@mFGUOUUMWE[FYTOXG^Ap@TtEH\R^XRVBVETMPWJ]Ba@Ac@SeEMm@Wa@a@Oc@FUNUd@G^A`@ThEJp@NXRRdATj@Mk@N{@C]U_@g@OME?M\IFo@Ty@~AEZNp@Zr@PVDLANGJIDQO_AqBk@yAk@cCk@_FSmEESGEc@?yB^}ALg@N{@Dy@RgAIu@]}@U}EAsC@c@i@k@]oBqBeBwAyAk@sCoAAKLq@X_CCKGIwAm@qA]mRwHyAs@gDsAq@Ss@]kC{@mAk@O?Kf@GLWHc@BOLOj@k@hDUpBA^H`@LZZZVFVATMXg@J]f@cEBs@Ca@K[QUUOWAYFSPQZc@nCWrB?`@Jd@T\TLVBXITOPWJ_@n@iFCg@Me@QWUMWCWFURQXI`@MlAYrBEx@B^LZPTVJV@XKTOLYt@iG?_@I_@MYSOWGc@FUPOXK\q@`F?`@F^NZRRVHVAVIPSTk@l@}EBq@Ke@S]a@Qc@D_@ZUl@m@rEA^Fp@LZRTVHV@TIRONYFWn@uFA_@G]Wa@WMYAUFUPOXKf@i@bEKtAKTU@{B{@e@UIW@aHGcB?sBFaB?iCKmB@mBLWLCXD|@`@fFrBt@TrD|ArC`AlDvA`GfCnC`ADAvNbGvAb@bDvA`HdCzHhDb@NVDrACbAIbGw@TGJK?]QyASgDUeCQyFf@gDF}@^oCFUD@A\m@vCQxAUrACb@RfFRvC,2
45,2,Evening Run,12901.0,3818,4489,15.0,Run,Run,0.0,9390938766,2023-07-05T03:19:47Z,2023-07-04T20:19:47Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,24,38,0,1,0,False,False,False,False,everyone,False,g13387792,"[44.56123435869813, -123.27023612335324]","[44.561176020652056, -123.27089787460864]",3.379,7.0,81.2,232.4,414.0,238.0,887.4,True,True,161.9,191.0,False,True,73.0,67.0,10072829965.0,10072829965,453261775830286337.fit,False,8,0,False,87.0,50715143,1,a9390938766,uj~nG~ekoVIZPnBGf@uAVcCD{@I_AYcIuDuCcAW?m@lAWNy@L_@^a@t@YdASzA_@bBMJ_@_@Ek@v@aG?_@QQkF_BoKkEmHeCS?GJS`BIRsFmBuAm@yB]OHU`@s@Ne@bCi@dF@^H\\^RJl@Cb@k@l@sEDw@QiAg@c@m@?e@h@}@xGLz@PVZPn@CVQNYt@mGKaAc@i@q@?e@d@q@lEMtAP|@f@b@p@Ah@k@t@_GsCy@o@xEr@cFg@jEd@qDXs@b@QRBPFXb@DT?r@y@pFY`@w@?UUM_@@mAn@qEAOSdB^eBX_@f@GPFZb@DX?v@o@nEK`@UXc@He@UKUGY?y@t@mFY`A@ZVoATc@NKd@?RLP^D`Ak@pEQn@_@ZS@e@QWk@Ay@p@wFK^KhA`@gBX_@f@EPF\d@Fr@Eh@q@lEYh@YJ[CWUOc@Aw@l@uE@_@WxAHGL{@Na@`@Yh@FNNRr@EfAg@pDQn@_@Zg@AQMWm@Au@z@{FORu@bFBXFEEg@FcADQHCMVJZGGBWAf@GLBtARj@`@VP?b@YLUn@sFEu@IU_@[g@D_@b@_AdGCUHaAFOE`BHp@LVb@TTA`@[Pu@f@}D?w@Sm@[Q]@a@\Qr@q@tEH}@@dBP`@XRd@?^_@Nu@d@yD@s@Ok@_@Yg@DOLUl@w@fFCI@g@DMDBClANp@NPf@JREVYNe@f@oE?aAO_@[Se@@QLWj@u@hFCUF_@HFClAJf@NRf@JREXYRu@b@uD@y@GY]e@SGi@LMRQt@e@~DMMCP?f@Ff@b@j@z@DPIR]|@eGAi@Mm@[]_@I_@DYVUv@o@tEDdAj@v@p@@h@e@No@l@mE?g@Ms@W[]Mg@BYTQ`@s@zEDPFmA^qCLg@NUZQj@Bb@ZPb@Dj@Cl@s@zEg@t@u@DWOSYQgAFw@t@}E^g@h@If@RZn@BrAk@nEMf@c@d@_@Da@KSQ]q@M\]BmCiAMQ?qIGiDDyDIaGF]`@EtLxEnLjEtHfDxA`@fAHrHzC~@NhBn@xC~ApD`A|CrAbBh@jC~ApAb@vCD~Fq@`AAPKSoCUQqCTM`@L|A,2
46,2,Morning Run,4833.0,1321,1342,0.0,Run,Run,,9388340518,2023-07-04T17:05:28Z,2023-07-04T10:05:28Z,(GMT-07:00) America/Creston,-25200.0,,,,0,27,0,1,0,True,False,False,False,everyone,False,g13387792,[],[],3.659,4.306,81.8,,,,,,True,160.3,181.0,False,True,,,10070109416.0,10070109416,453251166724194304.fit,False,0,0,False,32.0,50715143,1,a9388340518,,2
47,2,Morning Run,12898.5,3989,4008,246.0,Run,Run,0.0,9382272357,2023-07-03T17:36:35Z,2023-07-03T10:36:35Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,14,51,0,1,0,False,False,False,False,everyone,False,g13387792,"[47.6550960727036, -122.41003283299506]","[47.6552911195904, -122.41016778163612]",3.234,5.9,82.5,232.6,401.0,240.0,928.0,True,True,168.2,190.0,False,True,96.0,-2.0,10063736422.0,10063736422,453229081465487360.fit,False,7,0,False,118.0,50715143,1,a9382272357,iszaHvecjVxADRP@hBTnACt@Wz@Y~B?lCj@|BCf@[`A`@fCP`FMjBe@xBDpCC|AGJ_A\SVaClF]b@aBpAw@bAq@[w@`@E\R`ASdEs@jDg@jA_@`@_B?qB^oADq@t@uAv@eAbAg@Hk@MqE}DcAuCSeACq@u@eAe@qAW[e@O{ByBYmADcAEUcCcBSk@IaAa@QS[Fe@f@w@Pk@HgCZoAb@[pBg@HOCe@g@C}@w@K[?o@^iAr@m@p@ULWEOw@_@Y[YiA?o@Zq@r@a@nAcBEaBBu@x@wCIqC^qAh@kDHwA^{Al@yAz@uAzBo@zAyAhE_@r@k@~A_@EfA]p@Jt@MzBHR|@P`AMdAP|Aa@f@DjAg@|@Hv@G`@SXu@Z]`A[^T\j@p@^|@Pp@n@f@jB@hEE`@]j@K~A@v@Z~@@b@m@~DExABdBPp@Zh@@Ni@rAAb@x@zDLjB[rCc@vBAx@HpAIzB{@ZUT}CvGoB|Ac@n@_AOs@f@C^NdAYxDm@tCu@rBwAd@u@tASfCFPVJ@x@CXYf@s@H[b@u@HeDjAk@Ag@[S?e@v@Uz@{CTXpAE~@n@lATvBdAtCl@bD?t@_@jALfACt@YfAIdBSpABr@^?^_ATSKAc@|@Y?IJGGBm@ToAHcBTgA@}@MgA^kA?k@c@gCsAiDQkBu@mAHeAUaBJIhCCHiAx@}@hBJj@[vCa@XW|@U`@e@D[G]WQEUDcBvA_CeFd@{@|@aAb@yAlAc@Am@]yEwDWy@k@oDcA}Bw@kAiC{B_@q@Mg@PgAAWeC}A_@q@[mAe@SIa@DQh@q@ZcABi@Gy@J_@b@s@pA}@z@UJYAKkAs@U]GYDw@Vs@t@y@n@YHSUY{@a@_@c@Ia@DiA\w@jAi@l@w@D_D`AoCDe@?y@U{@Bg@Vy@h@_EZcBh@aBpA_CvBy@bBmA`DU`@c@vCO_@lACjEz@TbAGh@P`@G\Wx@EVJ`Bk@xBEXOn@qAnAOTLf@r@pB\hArBTjBGxDu@nAmDC}@LeBGUJe@b@sF?{FKoCZ_Bd@PSlASz@@jBc@rEHvEShBRfF?|B]AIWKgCJ,2
48,2,Afternoon Run,4845.9,1409,1430,20.0,Run,Run,0.0,9359892211,2023-06-30T00:47:18Z,2023-06-29T17:47:18Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,32,0,1,0,False,False,False,False,everyone,False,g13763180,"[44.56120594404638, -123.27038900926709]","[44.56089933402836, -123.27011617831886]",3.439,4.8,82.8,235.9,278.0,233.0,332.3,True,True,162.8,189.0,False,True,85.0,73.0,10039545095.0,10039545095,453142555322777600.fit,False,0,0,False,36.0,50715143,1,a9359892211,oj~nG|fkoVBK^YJIZIlACTFFFFJ@NHnCPrALhDV~JLhBBfCHbANpATfAVfAj@dBbBhDdA`Cf@~@HX?NCLIFKDgDHc@Ag@FgAVmDWOBs@PUD_@?wAEI@EDAHHl@@b@MvC?zDAp@BdA?xGAhB@`@JdABr@QdYC`@GHKBK?gDC}B?uABe@AkC?Q@g@Je@?{@Bo@EqBAq@GGECOEcCBs@EiBFqGAqFB}DEgBQ{ACs@@i@Jw@BaAIqAOcACg@HuBJaAAgADuAMeE?c@GiA@s@F_@N[JIJClAH~@Vf@DrA?zAEh@GHGHW@a@IqA?wAOoBA{A@uBDuAEoB@MFSZ@`@Nt@HlDCjABTCDIBa@EaI@QX}@@s@BKHClA@lAGd@ETK^]DK@OCs@KeAAQDOFIJGl@K,2
49,2,Morning Run,12897.5,3295,3511,33.0,Run,Run,0.0,9356990196,2023-06-29T14:05:54Z,2023-06-29T07:05:54Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,1,48,0,1,0,False,False,False,False,everyone,False,g13387792,"[44.561049370095134, -123.2703745085746]","[44.560964377596974, -123.27018281444907]",3.914,6.9,85.0,268.3,345.0,264.0,884.1,True,True,178.9,191.0,False,True,89.0,70.0,10036479137.0,10036479137,453132771655712768.fit,False,0,0,False,155.0,50715143,1,a9356990196,oi~nGzfkoVIWBGHEb@In@En@BHFL\BdBPnBAnAJjBGj@LvAL~@@PCx@Ln@rADr@HxAArCHnBDbACXE^CHF@b@Pv@Dd@JfB|@jGTlAPpAn@jBhBhEd@~AZj@TL`AJZNP@LAb@WNErCSv@@f@Ez@Ux@IXBb@JT?|@YJIr@q@LGLAJ@LDLJd@l@VTZJZDXHJFPV`@fA^rBx@vDPh@Vb@TXXRf@Pt@FJFFJFf@@j@AlCCPGPc@b@CPB|@CpCFbHE|AD`DAz@@|@Ex@BfBCv@ENKLKHQBgDBKBGFMr@O^G^A`@Hz@?RCTGT_@r@Ib@B~AAhAETYv@IZDZPn@NbBXnB\rAj@zG\hCLtALb@^n@v@`Bf@pAJb@LnALr@L\f@v@L^Hx@At@@PFLHHLBvACZ@JBHJNb@HJp@b@JJJV\lAt@zA^~@^v@Rf@BPBf@EpFFjJ?lGCpA@zAEhDDbJCd@Ip@Ol@GJKFM@mBDuGE{AEqE@m@BeBA{@B@I{C@g@CyB@}@AaBBeBAyCFsGA{@FMDk@d@SAMEg@a@[IqEQ{AEsKB{AGwBHo@AyABwAHkDGsBDwACyA@k@Bc@?OC@[COGMMEOA{@?MCIKCQAUBcCIgDHyA@{ICcCEmCDiRKsJEe@Oa@a@e@w@q@SYGQEi@BuIDkBCiBDsACuABuA@sEEsC@qEEiBD_GCcFCsA@q@JsAAgAEmBBiCAwFDyDA{BBgBCqBEeAEqE?oACe@NsDIiAC}@?i@DQFMLG`@Er@@z@LtAHb@EtBA\IHIFO@QGaEFaEG_BBgCKuDBuAH_A@iB@OFIJCj@BtA@FCLYHIJCbCBLAHKFe@@cAEkBBeFDw@FEhADnFa@xASv@GJEFIBO?]QwBMaAa@iGGyAEQEl@CvA@HTo@AoAJxBBx@OqAGgBNhCFt@CaAW_CDRJtBJz@KcBMaAAc@Jv@LxBANCKOoDFl@PtCG]KoAIyABLN~AFxAWeE@BLfCJ|@LzCAZGFKD}BRKBIDIHCLANNdB?NCLGHYHoALxAWJCFK@QC{@Ee@?SBQHKJG^E,2
50,2,Evening Run,14502.5,4346,4388,57.0,Run,Run,0.0,9354064678,2023-06-29T01:09:23Z,2023-06-28T18:09:23Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,7,51,0,1,0,False,False,False,False,everyone,False,g13763180,"[44.56103436648846, -123.27023612335324]","[44.56001269631088, -123.27291950583458]",3.337,4.5,81.4,232.1,354.0,232.0,1008.7,True,True,163.9,190.0,False,True,131.0,77.0,10033376845.0,10033376845,453120522140549120.fit,False,2,1,False,119.0,50715143,1,a9354064678,mi~nG~ekoV`@STCb@A`@ITKBI?M[eCQkDIcACsAB_@d@qB@MCKGGKEg@IwAc@w@][Qa@MmB}@g@Qy@i@YKs@MG@GHCL]hDu@~DYjB_@|AEn@g@fD]lBMbAI`@EJI@o@]qA_@e@Y_Bg@{@c@uAe@}@c@mIaDs@a@m@Om@[}Ak@i@OkAa@aCkAg@KaC{@][KGaASyB_AuBu@q@[y@YIBCHANTlDDdBAr@DrAIROLw@BKBEHIp@]dB_@dDAp@F^R\ZPTBVGRONSH[V}BZqBCc@G]OYUSUKK?WDUPMXK\MfAIz@UhAC^@b@H\PVRNVFVCVMNUDMFaA^mCHaAEm@KYOSUOo@EGGEKBKFG\EZAHEFIBOSmIGoAAMEKUMaA_@{DuA}@e@gC}@_EaBaC{@YA_C@mBAeDBm@EgMBK@GFALAjEOtACp@FxD@zC?hIBzJC~BEHIB]@uIBe@Aw@@kACaCBw@Ri@\g@h@u@jA@FxB|DdAvBPj@R|@NhBB|@GzE@xBChEBhAA`AB`AAdCDzBIvBI~EApLBlCApAHlBPvARhAX|@d@pAv@hBdApBdAnDb@`AXf@n@zADEFATBPFPPrBpCpAfA\`@Xz@`@rAn@tARZv@~@`@j@Zx@R|@@^@tBF\t@dAl@v@hAhBTXj@d@l@d@f@ZbBt@vA`@n@Hp@PhCb@|EdAp@J|@J~Bb@`Cp@tB\p@HpHC|@BH@HFBL@XC~A?`D@|@RxEBpDA`A@bBD\DJRPDJ@N@vBP|IVnPVrJR~CD\DJFHz@d@b@B`@Ln@@|@GhBCtB@`EG~@Ft@ExEG~BDFA@CAi@EMIIWEs@@YCIIEYCgECu@@gBE_H@iZEyNC_@K[QUg@e@q@s@M]Ec@CyI@wBAqG?{UDmHCuA@sA?{B@s@BMFIJAbAF~A?|@HbBAVGp@CFGBM?OIs@Ci@CoE@kFAcEBoGEoCBaDBs@GkFDkCDk@TaADMHIJCf@@^CpA]b@Ij@WZa@HIJC|@@TEHGXe@l@]PWJ_@Dq@BM\QDM@OAoCDqGAeH@OFMJG|@ERCv@UdAG|B[DG@_@O}AAiB,2
51,2,Evening Run,14503.7,3719,3787,59.0,Run,Run,0.0,9347780932,2023-06-28T01:06:30Z,2023-06-27T18:06:30Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,5,45,0,1,0,False,False,False,False,everyone,False,g13387792,"[44.56112296320498, -123.2703248038888]","[44.56087435595691, -123.2701728399843]",3.9,5.3,83.2,268.9,355.0,270.0,1000.1,True,True,177.7,191.0,False,True,108.0,68.0,10026791466.0,10026791466,453097100610142210.fit,False,5,0,False,165.0,50715143,1,a9347780932,_j~nGpfkoVr@WVE`AEV@HBDHBLCdCGFIBwBX{@DcBX}@BgBAq@OiEmBsBk@K?YFKAyAm@{@a@MEM@MH_@h@MFk@DUL]^MZc@nAWdBEp@?|CIlACt@DlFEtKBhGMxBDjA@~AAvBB|DGpBS|@?NJ`ABbEA~@N|DBtBEjKBbKAd@OhAELIDM@aDGy@DeAEmC@gDCgEFw@?i@EWBIDCJCv@DnA@v@EjEGhCDjJEfBFrN?vPBjDVxO?nAh@tZR|IAz@\pFFb@Ll@?pAHbBBxB?nAGjCuAxUMlASlAWz@[x@Yb@gBzBoCxDsBjCgFdHq@dAq@~@q@fAmAdCy@lBEP?NDNTZVVXJzEJl@Az@@jAGrBBZBXLTXLb@BR?f@]fCIz@Ah@@f@Hx@Hb@Tt@b@`ARZVTzB|Af@Vh@LvAFh@KZQVY~@yB\m@n@e@f@SZ?LBt@^l@FlACvC\\Aj@OVQJKh@w@nAcCZq@NUPQj@QVAb@DLAJGPa@L{@B}@EoF?{IEsDBqHCiCAuKE_FBmBIiCB}@Dk@`@mAHg@AkNBsECQGKKE_A@M?MGGOCUGoI?uICsCAyN@wEAuGCuAKe@Uc@W]iAiAM[ESAiHBeD@kYDoLA{FBiEBUFQLKNGR?xADbO@zEDN?dAKjDC`@F`A?l@Gp@Bl@Cx@B~BGd@@jCIp@En@In@@r@CFE@KA{ADkBCyI@sDIsEDcCIk@?OJq@@kBIwCMaAOo@}@{CsByFYc@c@mAg@y@{@oBu@kAa@gA[gA_@_Bi@wDGeAEaDK_AECI?cAVcBLa@Fo@P{@Dg@Lg@BKCGIEOAu@GI}@KKGCEGUDmEAmBHcA?sBDs@ZoB|AsIX{Bn@eDFMFIJEt@HjA`@RNFLDb@DrBd@zH?NGJKFSBcBHKBSLELANRvB?LCFEACMMaC?ODMFILGZGV@,2
52,2,Morning Run,4851.5,1262,1262,24.0,Run,Run,0.0,9344407126,2023-06-27T14:35:40Z,2023-06-27T07:35:40Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,29,0,1,0,False,False,False,False,everyone,False,g13387792,"[44.561252715066075, -123.27025280334055]","[44.5608093123883, -123.27017116360366]",3.844,5.8,83.7,262.0,353.0,262.0,330.7,True,True,175.9,190.0,False,True,84.0,73.0,10023248718.0,10023248718,453086250449010688.fit,False,0,0,False,53.0,50715143,1,a9344407126,yj~nGbfkoV|C]J?HBDJT|CGh@?jBFn@RvAC`@Ip@Kb@IjAFf@b@~AZvAPpBNbCZnB`@jBd@`BXt@\h@n@xAPj@Xv@x@xALb@APELIDM@e@E{@Fg@?cAMQ?mCLg@CgADW^IDw@HM?s@KK?GF_@x@Kx@G`AH`BCz@HpAWfDAlDBz@IlA@fAZ`F?v@AhCGjBCpKCf@CPCBCDK@gDKsA@k@AqG@K?a@Jk@AeA@iAEkC@KCEK?QFwA@w@@aFCw@@w@E}BHaDEgB@{BEmA?yCDuA@_ACWOi@Ke@Se@ASFu@Dw@@uAN_DL]FIJCz@Fz@Ah@Jx@Bj@FbAEt@@LAHIDO@SAmABkCAoCD}@CwBB}@MwA?UHqA?qALqAAqABsABMHEL?^Fp@PlADrCGLCHKBQ?W?_FEwDB{@BQHOJGN?l@Dl@@r@EjBSFI@MEi@M_AD]NSLGx@E,2
53,2,Afternoon Run,12894.7,3970,3984,86.0,Run,Run,0.0,9341296552,2023-06-27T00:49:29Z,2023-06-26T17:49:29Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,37,0,1,0,False,False,False,False,everyone,False,g13763180,"[44.56119932234287, -123.27015280723572]","[44.56123276613653, -123.2702611014247]",3.248,5.3,81.4,226.8,339.0,228.0,900.4,True,True,163.1,189.0,False,True,140.0,68.0,10019960234.0,10019960234,453073719345053696.fit,False,0,0,False,103.0,50715143,1,a9341296552,mj~nGnekoV\QVIbAD`@EHCDG?KWqBCyBSkAI{CIKe@Og@G_ASIA[PSDKVs@|EYvAg@rCKbAu@pEEJGBKEa@Se@MaCiAk@MgBs@mAm@uAm@KAKDGJWz@MNYRe@DWF]Za@p@MXIZ[vBCfAQd@GZEDI@a@QKAGFELK`A]`Cs@bC[dCWz@CNOnBo@xCQzBC`ASpB_AfGUnBMh@Yh@aAhAk@j@}@xAaAjAc@l@m@p@Y`@_@Vw@|@m@h@k@hA[\WBe@?c@Kg@GmAEc@G}FEiIUqBAk@Em@?cCMmA?}@EK?IDEHCLAb@B~DC`AAbHEpDAdMCrCAjEFp@CLMTi@n@_@h@g@|@cAjAWj@yBnDu@dBqAjBc@~@IZuAbBs@nAa@d@a@n@kArAS^}@|@k@d@s@r@U`@o@l@qAlA_An@m@r@wBtBoAbAyD`Eq@j@aAdA_@Zu@h@g@Rk@JwAFODEJANB`CCfCMvCO~A?`ADr@H\Tn@h@fAZhAF^Fn@?^Cp@@HFDhA?z@F`A@t@F`B@pAFhCTpA@`AJfBDhBCl@?rAEtGM|BA`BBlBPzCd@vLhDxBv@zBbAfCnAhBhAhH~Dt@\tAv@hAl@bAVdALhBHrCEz@EhD?fBGzC@j@Bn@E~ABbEGx@@HADCDYCOEKGIYEy@BKAIEEICUCs@CsA?mBGqBDaEE_E@uCBoAG}NCsBBuJAq@Ik@ISa@e@m@e@Y]OYE_@BsCE{F@uCAsPDgUA{BBwCFm@FGFCx@H`BA~@JbBAz@GvDE`DAnBDbBAHAFI@WCwDHmSAaAMgCAmAJgJ@uFBiCCaBLoG?yFJwIAmCDKHE|@G~@YzBQpASLGCi@MwACcBKqAEwAYaFIcCE]IMKCs@L{@HWFKFIHGJ?NTdBAZELIDMBuAHxAUJCHGBK?QOyA?QBY,2
54,2,Lunch Run,20946.6,5972,6065,166.0,Run,Run,0.0,9334585921,2023-06-25T18:46:10Z,2023-06-25T11:46:10Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,53,0,1,0,False,False,False,False,everyone,False,g13387792,"[44.56101064570248, -123.26997896656394]","[44.560092743486166, -123.27097783796489]",3.507,4.4,83.5,244.6,361.0,244.0,1460.9,True,True,170.7,190.0,False,True,141.0,62.0,10012867889.0,10012867889,453045208815271937.fit,False,0,3,False,195.0,50715143,1,a9334585921,ii~nGjdkoVa@d@IX?f@JxBG\ULiCXkB@WCc@QkAq@mF{BkBc@oAo@[GKF]f@WTo@NSL_AbBQf@Mz@I`A?bCEbBOnACn@@bDDtAE`C?xECt@@fCAt@DxABxCE~BJrGAp@Mz@HlAC|CBv@@tCDfAIbB?xBGhABdLGdS?zIB`@J~@@j@?zc@CnGDr@BLFJ~@r@\`@Zn@Lp@CzKDjEBtSBzCApHDlDD^HFtAARJ@LEjFBtGA|DGp@a@xAIpD?bBJhL?vWDtF@bJAzBC^Mn@Uh@UFg@MWAk@Tc@j@qApC[f@g@n@g@\]H_@?wB_@g@E{@@uBe@c@@a@Jo@b@s@|A_@bA[b@OLa@LYBcCO]PEPHd@?\MnAIRG~@JzDPvA@XGbAFr@CvAL`BXv@l@p@`@Tl@Nd@|@^Jj@FTPhAhBH\JbARx@\`ANXpArAf@`@j@N|@A\LRNV`@Z~@d@x@Xp@\ZjAj@d@D\Px@jAd@|APX~@|@~@d@F\GvA?pCDZFFdDKpBHbFBt@Gl@Mr@YtBgBl@]nB]fJDvFCv@GDDJVFd@FdCl@lJjD`_@h@dH|ArOZxAl@bBj@|@b@f@h@b@lAl@jBX~CFtG?tYV|EArDNnBh@zAx@v@p@vCtDt@n@z@^lBb@hCPzBDxAEvDLd@?HEB_@FyNOm@[g@Wm@OeAEu@DqADyHCuGBkCAeIBsFEiC?{DHcMEiFDaKJy@FITElE?x@XrARnCIxD@TCROBMKqA?s@V{CBeBCeD@sHNcAl@oBDu@C{RDqp@GiAQq@]s@oDwFcB}A_FcE}@_Aa@{@Gm@Cm@@{SDkCG}RDa@FOVQd@KDM?OEePBwE?sGBqCC_H?sN@QPk@Da@De@@qCLeA^{@`A_APWXq@Lk@B{BG_HNiKAoAGaAs@wCyBwEUs@Oo@Gu@B_HE}AUyAm@oBi@}@aAqAwAiC}@cAu@mAeEsDuBqD_@e@c@YkHmDwDoBe@Me@Cq@LeEi@mBIoK?qAWYOa@_@Ua@Se@eBaIYw@e@_@aASUQe@o@UMY@oAbAg@JsBEaATaAJaCGuAXi@FqBMk@U[e@aAwCs@{A}@cCWy@}@uFW}B]yDIa@SQy@MuNOKEGKUiFUcDSqE,2
55,2,Morning Run,14507.8,4461,4851,111.0,Run,Run,0.0,9326508640,2023-06-24T14:43:31Z,2023-06-24T07:43:31Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,41,2,1,0,False,False,False,False,everyone,False,g13763180,"[47.66069610603154, -117.41350600495934]","[47.6618361286819, -117.41332436911762]",3.252,4.7,84.2,227.1,367.0,221.0,1012.9,True,True,161.3,191.0,False,True,612.0,541.0,10004291187.0,10004291187,453017763168944128.fit,False,0,3,False,99.0,50715143,1,a9326508640,iv{aHliskUNEO`A?`@BHr@v@PABWW}DAsBM}AMe@Qg@_@k@q@]sBHANEL_@XEAM[Ij@A\\~GAjAJvBAbBRtAP\\b@H\?PE`@_AzAG`@d@nBLlCVbBIz@DxBCnAFlBM|@MXo@DiDn@mA?{AVuBo@_BW{Ae@SAYNc@|@QR_APiA`@eEAoAIoCCyHB{@GyDDQHEJA^Fd@@f@@fSHhHEbADvBC`G@dR@j@F`@v@zBFVB^AvAB`IBp@AbBFjDGtABrCAjCEf@DhA@pC?hII|BY`Bi@|@e@f@aAj@IXDpOCxA@bDHbDn@nDt@nFRn@Nv@HNV@r@KrD?tKFpDC`EHzFCHFDNBPEv@BnF?hDB\DDt@YjCw@pC{AtBc@lCgBz@[d@DTL~@~ARTTLp@Fn@G\UVi@Lg@B{@DID@BJApB@NFJVBHIDQ?w@BMFIVCVP`@t@Rj@Nr@?RE`@QXKDWAeAu@UFO\?PDPTV|Af@bAFb@Qf@i@V?pH`Db@JTAHILYDc@?s@JYTI|@?PIFWCKsAcBa@s@cAwC_@uAUiAOoAk@wCq@}E]yAwAwHQ_EFiBRuBH[RMfAGnADZK@EG_BDgA?sCDeBEkJ@gFAeAFqDA{FBmENgBS_DE}BFgAG{IBqACkBD{@I_AAu@DgAC[J_BF_CKcA?g@GoA?uAIoABuAIwBAgCMyABeBGmAFy@MmBSqBVe@AIDU?KIQGm@b@iAC]@aBMmAAeAFI\ErBJrEIt@Mb@FlA]`@Hf@@BXbB@x@Gb@DHOXcCFkAE[Hq@A]FcAGsC?g@Fk@AUKaAQuD^sDEwA@c@J_AX_AB[DmBEuCM_ALQTADG@KWeGJyFNc@De@Ki@@eBFm@Nq@\y@Hu@AwEEaBCgHGIcIFMDaBlA_ARwLFwBGg@Jo@MaACg@KUSOa@GGI?CJ?NHr@@^Gd@M\}BlFMNWAGKEO?QBQHKJCLBHHBNBd@Gd@IHo@Za@LoADiAW}BBWEIIEQK{@EO[i@o@s@{@}AECUHMQGCGDkAlBM`@U|ADpBCNQR_AJsAx@ELCb@Df@Hb@j@dA^tAxAxDjAjGVhBf@xB\|JBnGRzA|@bBH^APK\y@nAM\@`@Tv@?PIz@?PL\HDFC@OE_Ae@kBAc@Pa@z@{ABc@Me@k@{@M_@SuBAoF,2
