,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,upload_id,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_heartrate,max_heartrate,elev_high,elev_low,upload_id_str,suffer_score,average_watts,kilojoules,device_watts,average_temp
44,2,Evening Run,19458.8,5194,5552,106.7,Run,Run,0.0,7480930571,2022-07-16T23:15:37Z,2022-07-16T18:15:37Z,(GMT-06:00) America/Chicago,-18000.0,,,,1,33,1,1,0,False,False,False,False,everyone,False,g11059938,"[44.75236698053777, -93.09915714897215]","[44.752462869510055, -93.09896604157984]",3.746,7.529,True,False,True,7974821495.0,3052EE97-869A-436A-940D-51554277E688.fit,False,0,0,False,50715143,1,a7480930571,gucpGvlfwPf@n@ZPPATYhAaC~@}AdAwAJAJNv@rBJb@f@zDP~@d@|AtAxCCLu@jAi@lA]bBQlBAvAFvAp@xF?RgAd@c@b@ODo@o@}@WGGo@{As@aAS_@OEGJWdDOlAMXOLc@JaB@{AKu@@GECIKm@IEaAJ{CDgCLw@M{A]}@J}@b@]DcJIcG@kBXmB?eDLy@PgAMyF@aBDcBPcDOkIByLTwLCgH@eEB_FLe@FIJGPKpADtDAtAIJ_@Ha@?SKEMMsAEkBIUQIkDD{EGuAHaDBgD@MBGDCHCRCt@?bCAPMP_ALoB?cADa@LGVA|ABnACvEDr@VnAvA`E^rAJf@Fp@DfAA~@Ez@Y|Ao@xAwAlCUp@E~A@hDIlAGnA?n@DhA@HFH^L|@IdCKjBPfJhBpBh@jAp@d@`@VXv@jAv@rAh@j@tAhAh@r@jAp@bErCtBrAhCbCn@f@lFrCvAlAZZLTnEzI`BjDx@nAj@l@f@XbA^lBf@bAJdA?`@Et@UrBkAlByAvBuAzAu@~A_AnAe@tF}@|DUdAQnD[lIeA|Hw@JE^a@l@KvKDNJBN@tEJPxBGdBAb@Dj@V`@h@R`@Z~@^fBHLNB`@Gf@Al@L^RjA`A|@dALV@RIZkAhCqBlFOz@MjBAl@Bl@NhBNtCb@jFNrCD`@XlAXv@b@p@bGnHlBlC~BlDhAvBv@lA\r@Rh@ThAJjAFnA@xGCdB@hDC|A@fBAjBX~BJlAHdBPtLNjAXrAR~BP`BBr@@tCFrA`@vBrAfGTfBFNF?l@GpBCdAKzB?jDDbDI~BFhD?ZKV@f@ElDaAbAMjAEDM?gGF}DE_PFeME_B@{AAkD@s@@kIFiCAuBKoAAqC@mACqBFkREgKCY]kAAo@H{D?oBGwDA_KGiDByAAoEHmCCwBB}BBm@J{@AWY_BCmBBqDAqF@aBAo@Hu@@qAMcQCaNEESEu@WiD?KAQKa@C}_@ScBk@e@GeIEiAS]OAQTkAT_CDcAAiBG}@OmAoAqF]uBM_BCcA@wICuADqF?{CIgBCQGKg@YUAuANcBAUA?Eb@Y^Pf@d@N@\e@dAk@DYAQu@mEEc@IiB?mAJmAPm@bAuCZk@T]@Mi@qAo@sA[_A_@_Bq@_E_@cAMUIGGAIFaAtAu@zAuA|BOPSFYOg@k@o@k@cAq@U[Me@Ec@AmA@KBAHXBhATt@PXpAt@,2,166.6,181.0,300.3,281.9,7974821495,142.0,,,,
45,2,Morning Run,14545.6,4528,5774,162.0,Run,Run,0.0,7473077750,2022-07-15T12:35:06Z,2022-07-15T07:35:06Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,29,0,5,0,False,False,False,False,everyone,False,g11059938,"[44.779527, -93.161809]","[44.778815, -93.164004]",3.212,6.098,True,False,True,7966130253.0,8829F86C-2C18-4A51-B0D7-42F16422F8F8,False,0,0,False,50715143,1,a7473077750,__ipGhtrwPa@}CVfB~@hDFvBGwCFTEhCKs@ByANdFl@jAi@s@nBL`@C~@zFd@dAz@bAh@zBbAXb@Mp@s@F_AQuA@uAaA}G^sDp@eCLuBIc@w@aAm@qBIgAX_BSyB@U^m@BeAVSd@Hl@YJWA}@YmAuBkEm@QoAf@}@q@Gi@\cAxAk@|@yBt@a@\uAFy@k@_B{@u@?sAg@q@]sAa@i@_BgAyBNIm@LqAc@sELYr@UlCl@tAkB@_Aa@iAKsATwDdAg@l@y@^sAn@UvAqATqC[eAbAiEUs@_AmAIw@q@g@sAQm@eCiAmAw@QQm@@iC]s@OmBPuB@wD`@aAhAc@j@{@Ri@Ce@a@w@}@k@{@oAsAe@Mc@HoBKe@s@uA{AaAh@iBAm@m@MMy@i@GeAsBi@Yq@oC]a@G{AQ_Au@_AtBuBRaBAs@y@}Ac@YIUDa@zBkBlBw@|@gBMw@GkAj@sDt@oCO_BeBmAo@DKd@XxBYxBaAnCuArA}@vAkId@q@nAoBL[KWe@YwBFwA^s@Bc@qBsDY}@SB[j@M~EVzEc@lB_A~@uCn@{@dB_ALy@bAUKw@yAlCmDXmBGi@a@e@qBq@[PqBnCsCbBkCSk@VeA|@e@xBv@`CTxA?~AT~@DtBbAf@`DXXA|AgBfAgFdAsAHsAXQd@b@KpHUl@a@dDe@Tw@]]J{@hDkBb@cAv@_@n@GtFHdDRbAjApBHvCj@\l@_At@iCE[s@_AEaAPaAd@WvAn@Hd@EtAe@|A`A?r@b@N^I\k@v@qB`@Ph@nCzAH`@C~@z@xABh@Mh@SnE@XNPhCGlAeALCLZIhAcA~B?b@Ut@@lBG|A@X|@hCt@l@Rl@]xAm@~@a@zAo@~@g@hB[Ac@m@WaCOKUNC~Ac@zC[lBq@zAEr@LhBV\~@ZBbAjAn@LtAOx@eAnAgAzBM`A@lAUt@}BtBDvAv@Zt@vAr@xM?yEQiCq@cCm@cAy@WCQPqBjCeCn@rAjAxA`FnBhBZlAUhAv@bBrBzBd@NR|BpE~@`Aj@tBh@f@nAh@bArCLdA\zP]bHd@pBp@rAZbBGrAOh@Q`@i@b@m@|AG`@ZfBh@hA`Ar@V@HaAp@q@~@eCd@o@|@g@,2,157.1,173.0,318.2,268.9,7966130253,80.0,,,,
46,2,Morning Run,12149.0,3722,4571,250.4,Run,Run,0.0,7467792340,2022-07-14T12:39:01Z,2022-07-14T07:39:01Z,(GMT-06:00) America/Chicago,-18000.0,,,,4,32,0,7,0,False,False,False,False,everyone,False,g11059938,"[44.779007, -93.163797]","[44.778858, -93.164141]",3.264,7.036,True,False,True,7960288051.0,1FD8D553-FF01-4F1F-832B-8EDDD4DFFF21,False,1,0,False,50715143,1,a7467792340,w{hpGv`swPUOSk@IyBDkAeA{Db@b@^r@@rDM{BLFF^GbBELCWDoAIoAPZAvCCMJiAIiANTMtCMk@CkARhEIxBBfJKh@w@j@MPEZDx@AtDXhAHpAZb@tAV`@PJPDp@`@vAZfCzAfCJ`@TpCBbDJf@V\~CG~@P~AGdARRV?hASnA@dBKjC@lDT~Al@`AZhAHnEI|BHn@b@lB~@nB@hBP`@NfATp@b@\h@Nd@\fArDDLFEh@eAn@[RWBkBH}@hA_E?e@Iw@[y@Bg@h@iAZeAb@s@n@Kt@BxCdAt@@f@c@jAm@tAkDLOd@OxAf@z@hAEl@HP?f@Ol@u@x@Ef@t@pAG^Qb@Ar@XnA^d@Rp@JjAKj@OPaANoBvBi@LgBISKsAyBeAo@YgBMM{Be@u@Bk@^o@fAiAn@Ny@d@kAJ_A@{AEq@Oe@Bm@~@qCn@g@d@Cn@NfB~@fB@lBiAh@w@t@oC`A]v@ZhAbAPZAfBGVg@p@_@RGTHp@f@\D^[t@Aj@RtAp@|AHpAKd@KJcBrAk@t@o@^iACgAWuA_C}@m@GOKeAQ[sCSa@Hg@Tw@hA}@b@A[^kAV}BAg@k@mB@[rAcDPW`@U\ErDnAvAHtA}@r@s@RYj@aBXi@t@Sl@JbB`BBRO\LtAWn@q@l@CT@Ph@x@_@nALv@VbAr@dB@VKj@Sd@yDnD_@FuAUg@WcAeBuAcAIUOqAKMsCQw@Xy@rAeAr@M`@ErAkBbC_AaBm@oBo@a@r@^d@f@pA~Ff@~@@LSf@c@`@eCReCCmBaA_@CoAt@q@bAG?iAuAs@oBYg@eA}@Su@PmA[uD?{@Fg@Zo@De@?qAQ}A@w@d@uCDcAQaBy@iC@g@RcAI{@UaACiANu@pAoBDWM]OIsC[uAu@aAo@e@o@KiAAaBTsAHqAP_ABcAZ{C?k@W{BIc@sAoCgAGg@YGW@y@KKSwAAyAHiBEg@e@c@IUUeB_BcBe@iAEYHe@KUDSv@wAh@QHOTwAIkAWkAy@cB]_C?w@VeBRiAOgBOuCBsAHWJHFz@fBjCRVt@FJPHv@dAfCzBbB^`ANlBAbBKl@]~@Eb@Jd@BlAZxAH`Ap@nBbApAn@|BAVUMY_@k@QgB_A_@_@]mAo@KIM@uAZiA,2,167.1,195.0,320.6,282.5,7960288051,103.0,,,,
47,2,Morning Run,15073.5,4677,5776,151.9,Run,Run,0.0,7462355257,2022-07-13T12:33:25Z,2022-07-13T07:33:25Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,33,0,8,0,False,False,False,False,everyone,False,g11059938,"[44.779423, -93.163586]","[44.778584, -93.163759]",3.223,6.682,True,False,True,7954339220.0,FC32F48F-EF99-444C-817B-2AC13CDC9E9A,False,0,0,False,50715143,1,a7462355257,k~hpGl_swPb@qASi@NeAOuBu@_D_BoEiAcGt@~DvDtLN|A@`AKNCgCJ`ACfBKsDNrDCyAO_AF@DnCK{CZdGnCPX|@\lCh@rAx@x@Tp@H`AXn@d@Zp@E|@wAIsD}@eIFqB~@yER{BqA}Bo@qCXsAEeCXeAAy@JQr@Nd@URUJiAKu@eAuAgAqC_@O}ARoAy@AQ\y@zAs@z@_Cn@_@d@w@Lc@G}A]m@{@k@IeBcA}Bg@o@oBsAgBf@Ge@JmDMeCLc@j@QbBz@RCxAgB@}@YcAK_B\yCbBoBz@qBl@m@|@k@FiARm@_@wA~@mCBa@e@}Aq@mASaAe@a@y@@[Uc@kBuBeBYq@@sBc@kAOgBNoAAgFXu@pAi@r@kB?o@{CeDoAo@MuDu@{AkAy@Fs@^y@Ac@k@YUs@q@Ow@sB}@k@g@oBYa@AoBKc@Oc@k@c@Na@bBcBN{BoByC@a@fFaDjAmBH]WeA@e@hB{GGsA[s@w@o@w@]OFMbANlBa@rCuAnDwBxAqIfASPWt@cBTu@]c@mAOgADcBh@_AIg@qB}DMi@WI_@v@AvF`@pEe@xBgBxAyBHc@b@_@`A_ANq@bA}Bl@S^L`BMlBa@tAk@z@o@z@oAH{DsAEgBWy@FqA]_Cq@kBBaAl@oAnAaAjAEjAXjD{AnAsC`@]fAXhAv@RfAYjBeChDpAfBx@lBgB~GO`Bc@^eAYSb@I|@g@fBu@Ak@JeBfBUbDDhF\dBlArCHvB^X^YrAeEKq@{@u@Cs@Tw@j@_@rAr@Jv@E|A[vAr@G|@VRfAw@`AoA@q@\~An@xA~A?|AZb@ZbA]vHhAWjA@xAqAPLGdB}@lCDr@WhAMdDv@rCbAlAHd@a@vAk@~@gAdCMv@m@`A}@s@s@kE}@s@o@f@Mb@d@jBMnC[n@gD\kA`@e@x@M?oBW_@e@CUf@mAF}E^_BGu@Xg@yAtFNnAEpAq@v@MjAp@dAjDl@@tCq@~AhCpAj@l@XFnCq@rAu@l@Hb@j@HdAa@dB}BbBm@nBLlBj@|Av@dAjFpBrC`@jAOlDlDtBl@xDvGz@vBpBdA~@`DXjGV`CdCdC|@Pn@fD|C|C`@z@NzAKrBq@vBHfBYV,2,151.5,167.0,302.9,265.8,7954339220,54.0,,,,
48,2,Morning Run,12899.0,3713,4403,112.7,Run,Run,0.0,7456626338,2022-07-12T12:34:16Z,2022-07-12T07:34:16Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,34,0,1,0,False,False,False,False,everyone,False,g11059938,"[44.779228, -93.163288]","[44.778769, -93.164206]",3.474,6.588,True,False,True,7948065612.0,585DF869-B897-4EFB-AB0E-5EF608E0142C,False,0,0,False,50715143,1,a7456626338,c}hpGp}rwPMSLeADuACq@Gi@uAqEa@iA]s@eAiDGUEm@@q@DQAn@RfAz@hDJp@Tt@Nt@lAbD`@~ADf@?tAKRAuBCcALnAO~BO]IiCNTF\BbBCZQi@G}BBGLTBT@vACb@MOGs@Ci@^f@IwBUaBYoA}@cD_BeEOq@Eq@JoCQmF@iAFQPId@`@l@EbAc@V[?OEUk@k@CODkA`@gAlAyAX_@BOF{BAc@Ma@}@_BEK?UJaDX_BFy@RQf@MJIP{@Bs@Ma@c@aCCg@BOFKp@GbAp@p@NZGLQZs@b@s@Je@AWWq@Ke@IyA\iDl@y@z@q@NWJe@FK`@YXc@\GnBNHCJWAu@Gu@EwAGyEFcE?iHDu@FgEK}EBqJEkD?cFH{A@w@CsBB{EEeK@oAEqADoDBuIEq@ISIAkB@cAJiCIeAZu@tAj@uARYLGzGFzAMNGJ]D[B}@MuAGwAOoA@yFDoBLwANs@NGp@V~@XfAn@xDhDp@v@hBjAlAf@bAl@~AhAX^vBdExAjC|@xBlAzBv@`AbAv@lAXfA`@h@Az@Pn@ApAUtBgAl@c@TCCNa@Z}A`A_Bl@cAHqBWs@_@oA[y@]_As@eA{AkAmCmAuBmAoCiCeEw@e@c@Mm@]s@k@a@SiBy@iAmAy@q@SKeAgA{@k@]Oo@g@_@SM?QPG\MrBFxCFvLIpBFjGChEBtCGfAHpEKnDDzFInJDlACrABd@Ef@BlGCbDDzEClBBp@ApBI`BD~ABvFCrA?lEEvAFl@?rAWiIDaGPj@@x@CfBFtAMrAE~AB`CEXK?y@c@s@A[DSTg@T[j@M~@GPm@~@g@LINSlAUn@IAGMCOKsBe@Ju@O_@LSZIf@_@bAi@j@e@J]Ci@SGIe@gBg@Si@G}ABYFo@\g@BwAjACf@Hn@KZOBi@Oe@Bm@P?`@BNJRj@n@BRA^I\?PJd@?b@Wx@ALz@xA@`@Jn@Ev@DLb@X|Af@l@~@\XlA@NBHRANS`AKv@Of@cArBSXg@Z[f@a@r@IV?PJRf@Vd@b@dAr@|@fANd@Dd@Kr@ErARxDAlEBRLb@JPj@f@TZPJj@?LHLVLv@|@lBZb@p@Zf@d@`@`APfA?`@E`ABh@Gh@Yt@Iv@JZJlBGXm@`AMBEICS,2,170.6,190.0,300.1,282.0,7948065612,116.0,,,,
49,2,Evening Run,7144.8,2204,2268,18.8,Run,Run,0.0,7454038359,2022-07-11T23:39:05Z,2022-07-11T18:39:05Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,20,0,1,0,False,False,False,False,everyone,False,g11059938,"[44.714467618614435, -93.1805507093668]","[44.7145782597363, -93.18054685369134]",3.242,4.97,True,False,True,7945246485.0,E5988B23-5E5E-4D09-A0A3-5B96C1079E87.fit,False,0,0,False,50715143,1,a7454038359,kh|oGnivwPAHuAfDu@|AIb@ATBTJ^lAhCFHJFLBx@MvBKj@Id@?z@MxG[ZK|Ay@VIZEZAj@B^FJJDj@CbCObCUdFAtCIfC@h@Hv@Ln@Zx@nBxDp@~AvEvJ`BlERt@RfAJVHHJHZDxAU~@Gz@@rCC`E@f@Ex@?nBMx@ADI@YMePA}FDsCEyBIsQDkHE_FBaEEeG@}LCkBEEMAiBNwBDqCKsCAe@Di@?o@EMEOu@GsBKkAJsB@gBFe@FSLWf@k@\Wn@UrAa@hAe@l@KZDlA\f@DbCHd@Ct@MFY@[MyA?wJA{@CISQSImAGa@II@gAx@kAh@sBn@cARgCp@YDc@?iBUsB@q@A[GSMo@u@i@_Ac@_AEWGiAG]IW]q@WeAIQo@_AyAwAo@y@EMEaCCWIOK?QFIJMVe@vB]|@UTy@nAm@n@cAp@aB|@GDCHAFTjBH~CAh@E~@KtAKl@Wl@KNKDe@Gk@OsBEY?GDSPGVGp@HrACrH@jDA|BKjEIx@PdDMpIG\KJaACGFCDPjD,2,146.9,165.0,290.0,280.9,7945246485,18.0,,,,
50,2,Night Run,17755.8,4821,4858,118.5,Run,Run,0.0,7449191425,2022-07-11T02:04:41Z,2022-07-10T21:04:41Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,32,0,2,0,False,False,False,False,everyone,False,g11059938,"[44.657289795577526, -93.2622488681227]","[44.656621757894754, -93.26260878704488]",3.683,6.108,True,False,True,7939950157.0,FAE7FC41-C4D6-4F18-89C9-D20351F76D0A.fit,False,0,0,False,50715143,1,a7449191425,acqoG`hfxP_BEQEGIKQOuAS}@Og@GIc@?yALg@?_@G_@QcBmBQEGFMb@}@pBk@~@cFxJcDpHkCnFcBbDc@r@s@x@_BpAk@Zs@ViBVi@@qEKmB@gHMiA?cAHiAZ_ChAiAv@gAbAgAxAa@t@Yp@qDfK_@x@qBrFaBvEwBdF_A~Bm@lAg@t@WXiAbAi@ZqA`@u@NwALgFDuDIiF?sAJ[HSLGL?\VfGDpBBxDAvTDdCAvB?~M@fEBzALL|CCj@Nd@X\ZV\hB`DzC`F\^XTr@Xd@J`ADrHJvBAjLl@zEN^Ct@OjE@xBF`DCrLi@NKBOKmCMeHAuCB{GHWdASh@Y|BoBlBsAZYV[hAyCd@eBFa@Do@GyB?e@D[Ra@NMRIp@Ef@NzBbAp@Rl@B`DMd@Mn@W`A_A|AgArAi@j@KRBZL|AjAzAj@jAH`@A\IJKJWR}@Da@?q@C}@Mw@Ue@u@aAKWKg@?o@NiDDi@J[Z]pAu@b@e@Vo@^}Af@oAb@qAVk@V[XGRBhAn@t@Xf@N^Bj@ETKNMzA_Cr@i@T]V[BYk@yIOgDCmBBmB?kFLoCToCD}A`@uEJ}ADuBEu@QeAQi@_C}DmC}FmA}Bq@{BMCi@VOBYOOWSsAM_BUw@KU_@]_@K_EDGEI[MeCSaAKUGCc@Zq@Re@@g@Gm@Wg@a@w@aAQIKAGFMPeAvBa@dAqAlCkAxBMPUPaA^]VW^kA~BKNGCYkAA]EeJBuAHoB@_EMsAKc@IQOKU]IEG?eGhDSAWWYEa@Ho@V[DSIS_@GGk@?YKY]_@o@E[ToANiDBwCC{ED}ADY\gBDYAm@Ki@Uc@a@S{AWOMAOJiB?k@MEwFKkHYoD[kFS{@?cCHgDXRBxFe@lC@`EJ|Hl@hId@nIRhMNlE@tEElBKtFCxB?bBHpDEzBBnAKxBP~@LZOD?FFBHCf@GPSTaA`@s@z@IPOd@GfAFdDBlFApGDjL@lPDnAPpAANMT]NOEKIQ]Mm@WqDOq@OSs@e@SKU@YLOBCF_ADc@MOOMc@UyBUyAFSRMvAm@d@KdAIhDGn@@FDDDDb@BlECrGBfDETGJc@Vu@Vi@BEAKOCe@HaB?c@M}BDWTi@@OAQO[SImB\oBHIDGFERD\FPHHTN\DxBSjBCJCFQ?OIWQUMEa@GcAByAGs@?SDEDEJ@XHXJNLH\JXBxAKnAA,2,171.6,187.0,329.7,300.5,7939950157,156.0,,,,
51,2,Afternoon Run,13029.4,3587,3725,99.8,Run,Run,0.0,7442874083,2022-07-09T21:46:33Z,2022-07-09T16:46:33Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,28,0,1,0,False,False,False,False,everyone,False,g11059938,"[44.752579629421234, -93.09931238181889]","[44.752576695755124, -93.09896922670305]",3.632,12.593,True,False,True,7932967478.0,D9F46D3D-0BA2-49DD-8A43-8CD6494B20CD.fit,False,0,0,False,50715143,1,a7442874083,svcpGvmfwPj@C`@Gv@]h@]\[p@_AbBwBHIN?PRLVXz@Ll@l@nE^hB~AjD@J@HEHq@fA[n@YtA[jBG|A?hABx@Dl@h@hELr@JhAHtA@`HEzJ?bDD~BFl@PrAdA|E\lBLjBBfBO`CYzBAVDLHP?ZwAfHe@nCMv@KxA?xAFhF@xKF`FGdBGt@QzAu@rE_@vAq@pBKd@OlAYdDMz@k@nBi@lA]bAqAjD_@`BKrB?f@HtBNpAH~AJt@TvCThEP~@`@fAf@~@bArADRC\[t@g@x@a@ZWJ_@B]Aa@KqAg@]E_@?]F_@Nk@\e@`@a@RWF_@Bi@MoBs@_@GY?SBe@N}@^aA\gALqA?QBk@Ne@Z]b@Yp@k@xB]jBIdADtCCx@Yp@U`@mAtAi@|@Sd@Ql@Ot@Ed@K`B@z@H~@VnAXp@Xf@nB`CT^Rn@PbA@^ChAYbEWvCGjABZJj@\nAjAzEHj@Bh@?p@WtA}@|CgBlFKb@EvADlG@HFHJBj@@dBCVDHBXb@d@^Tb@l@~AV\NJlALPHVVN^NHNCFQCOY{@MeAGMIEe@Me@IQKIKWq@My@Gk@Dm@h@aBF[F_AAqCJiANi@l@{@FWF}@@k@He@Pc@XYJOHYBg@RYBKAWOg@Ik@EgAMk@?MB]XyADGFALBp@`@pBzARL^H`@AbBk@x@K|BGxDBfA?JAFEDO@Q?_CN{FDqDFkALaBRqADk@?o@Q}D@[F{@JSFEx@URC`@?dABn@Fn@JRFf@Z\\rBzC^d@f@^XHSgE?{@By@TyBBiAA_BC_BA_CEw@Ic@Yq@iAyBa@m@{AkBcEqGq@}@kEwEo@_Aa@{@Us@SaAOmAYeKY_EAcBB_APyAR_AXeAvAgDvA{DT}@TyAZ_DR}AnAoHL{BXeD@eAEsDH{DAkL@yBBa@V{B`BaI|@oFPuAFsBE_BM_Bi@aDaAuEUyBEmCDkHCkNQ}Cw@iGK}B?o@FiALaAv@gChAaC?OOg@_AyAc@kAc@cBq@uEYy@Wa@QMKDIJ[j@m@|@cA~AeAnBIFI?a@SeAuAqAaAQWOaABoACBEX?^Bh@H^TZtA`A,2,164.3,181.0,302.9,274.0,7932967478,91.0,,,,
52,2,Morning Run,12963.1,3790,4129,133.0,Run,Run,0.0,7435113740,2022-07-08T12:16:17Z,2022-07-08T07:16:17Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,33,0,4,0,False,False,False,False,everyone,False,g6185645,"[44.77839672937989, -93.16384021192789]","[44.779071724042296, -93.1635061930865]",3.42,7.491,True,False,True,7924409340.0,7833A593-DF8A-4FA9-9FE0-5120E0271A70.fit,False,0,0,False,50715143,1,a7435113740,}whpG~`swPd@`CfBzCf@zB^Tv@D`@IZa@?oBD}BMqAe@oBAiAN{Ct@cDNoBG[kAgBa@cB?y@P_AKwBb@_AAo@Ha@hAMd@k@Fk@YuA{@yA_AaCg@KyANqAaAFg@NYhBq@bA}Bd@[j@cBEmBYk@eAw@BiAi@_Ac@uAuCuBo@?k@ROKB{AQ}EP[n@KnAx@d@DRMh@eA`@c@F]Cg@c@qAMwAb@sC`AeApAaCxBkB^yBUyAl@yBH}@uAiDe@uA[UkAIy@wBgAiAi@YUq@C{BSw@I}ALqBIoA@_Cd@}@rAs@n@{A?g@U_@q@e@}AiBu@O_@[Ea@FkBQkAo@kA}@[IS@c@\cA@]o@QYq@m@Wq@cBk@g@a@kAM{@i@{@ImAMk@u@kAFSbBqAXcCEs@w@yAa@c@@c@bCmBbBq@jAoBC_@Wu@Ae@d@oC|@mCB_AMs@{AwA[KOHO`@A`@PjBWtAgBtEwBpB}Ff@cAGm@v@oBj@_@IW[m@wBBoA`@kA?i@oBcDg@cAMHKd@FdCElBF~FYlAq@x@}@^cBHYZq@tA_APu@n@KAu@eAAe@vCwDJi@C}@Ss@u@s@{A[]RmAvBkBtAgBn@sBOwAx@W\Md@Ip@@n@t@vBZlB@lARdA@|AXZdEz@f@KbBwBZgA^aCRc@n@q@PaBTGVPd@|CQdBiAtEsBbCq@lA{BfAy@l@Sb@O`AOtDBbD`BbEFjCj@XTUtAgDKeAs@u@BmAZq@RGbA\T^DZArAGl@[n@@LJHlA?VXFf@g@~@kB`@Cb@RZn@PtAfAH\DdAj@lADj@MdAAnCKr@JZR?dAi@|@A`A{@RR@pAUt@q@nAL`AWrBMfC|@zC~@nAn@tAfBvA@hCLj@f@b@f@Pf@hAb@VNXf@dCp@fBXbBd@rAV|Ar@Z@f@Kz@B~@_@xAr@lBZ~C\ZlAPl@dAXRZDjAUl@NZl@?x@JRrBg@d@o@HRQ`A?r@~@vCDz@OrBm@rA}@`A_@zAD^r@dA?VSV_B~@Y?_@[SJEVLjE?~CH\lBdBt@PN^RlAj@tAZd@bBnAf@rALbEIf@o@vAXdDk@xAeAh@IWRaCRi@Bi@KWM?[n@,2,163.9,184.0,301.1,268.9,7924409340,93.0,,,,
53,2,Morning Run,13048.5,3400,3961,85.0,Run,Run,0.0,7430062626,2022-07-07T12:38:45Z,2022-07-07T07:38:45Z,(GMT-06:00) America/Chicago,-18000.0,,,,2,32,0,1,0,False,False,False,False,everyone,False,g9470555,"[44.776754, -93.164244]","[44.779593, -93.161263]",3.838,12.4,True,False,True,7918887103.0,E374F0CC-96A2-4C61-AF6A-CCEA90240061.fit,False,0,0,False,50715143,1,a7430062626,umhpGpcswPEu@Qe@Kw@C]?e@Dg@@m@Hw@j@wBFgAFi@?OCYEIg@i@MYo@_D@g@Nc@Fe@KaAE_ABUV_@BW@i@FSHCVPL@XMLMFIHWD}@Oy@Mg@g@eAs@sBGKQKUAo@Pi@F[Og@[MOAW@KHO\Yv@Q^WRa@`@oAh@a@d@{ADW?[MgAKc@Q_@a@[MQCU?e@AKi@iAQs@c@u@EG]CaB@KUSMACxOi\Lt@L?IuAAQCE?`A@JDHCqBAFLn@?EEs@EhAQkDA_A?}DD{FEeDDkFK}DNgID_F@qGCwDBmMCwEDkGCkE@wEHuGEaGG_D?}HF}AJ{@PYJGR@v@VrA`A~BnBvBrBl@d@v@b@rCrAd@Z\X~@fAx@jApCvFPTFRAFWy@uAcCq@eA}@eBq@aA_@a@{@k@uCsA}@c@eAo@a@]sCoCwAgAgAo@UEMFOZCVKrCDhHCzBBzIEbD@hCEhIBjDCvF?pHBnCIpGArKDjHG|E@dDCjDDjIC|BBdDAdIeAeM@OUs@HeBAgACm@]iCEK]Wo@WuAq@QY{@aBuAwH?UQmAGaDSsAAi@@YFWHORUfAu@^a@HQBi@IY[q@iAiBWSqAc@s@_@SCc@Jy@Xc@Ta@Zk@n@Yl@u@bAs@^m@JO?a@Ko@_@i@Q}BeA[?[FkAl@IBOAu@[UQMS_@{@Ia@AKFi@B}@M{BGOo@{@UOOEO?UHSNWVKXIf@a@`AKPs@~@M^AJ@NFTPNRBj@EPDJFFTRtB\zAJdAJRd@VDLAREFONSFq@LOFEP@Xh@bA`C|BPTFR?XEPKZCN@HFJl@DRHLRH^ATWhAE^?n@Hr@A`@CXK^Q\SXa@XGFEP@TXn@Tz@FdA@\IT[f@[r@e@p@M^KLWNKNGX@VLTTJRDj@BJFNPZn@r@t@RZDLb@bCl@lBJ`AHf@x@rCb@\HN?ZM`ADr@AV]|@CP?HNr@Vp@`@`CDLNN`@Hj@@PBVRn@`AVNz@ZJJFL@PEV_@hBO^w@dB{@`Ai@z@M\ATLR|@p@tAjAj@|@Pf@DVDdA@zBH`D?zELzARrAv@|CdAbC,2,173.9,196.0,300.1,277.3,7918887103,125.0,,,,
