,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
30,2,Afternoon Activity,15231.8,4701,5854,273.1,NordicSki,NordicSki,,4772768579,2021-02-11T21:03:52Z,2021-02-11T15:03:52Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,18,0,1,0,False,False,False,False,everyone,False,,"[44.771418, -93.159305]","[44.77112, -93.160062]",3.24,12.0,,,,True,157.8,188.0,False,True,320.2,297.5,5093455187.0,5093455187,6793BF90-2E3A-4A39-85FE-39861A48CD5D,False,0,1,False,85.0,50715143,1,a4772768579,ilgpGtdrwPf@z@Z`Cf@hA?`@|ElBtACd@XEpAkAf@_@dA@rBYzAJvCUjBPtAAz@Kx@_@p@k@GUs@PiDMmHOHKhAl@xFMrBQl@k@HeAYaBkA{GVo@SMy@Lk@^_ApAsAX{@`@_FjAWLSZsFIMQ^OlAAjBMf@{@d@wAQaBDu@]_B}BQ_AT_BuAgAOm@Pm@bAu@pAXNSAm@k@s@I_@PmEdAcAF[@aDYyCDi@z@o@jBa@hAaCtC}EZeBk@sABq@`@OrCx@vBLnCb@z@x@Ht@c@n@]NaCaA}Dm@g@JGRHTl@PdAStBJz@pAj@b@?bAm@dBLpBYj@s@GO_AAuALgBp@g@Fg@kCi@iBfAsBHi@\Ij@T\PlACLGvAKXmAR_F[Y\]lA`@~At@`@ZxFdAjB?lBa@jARz@fBz@hBjCXjAVTZSPmB~@g@bB`@|DdBFPCj@[LwCSeBk@cAwC_@bA?p@bA~CpA~EGnA`@vFYnCYXc@?yAk@mA_AuGZ]OMi@@o@l@uAbAw@fAmHdAWN]VgFSOa@VGj@LnC[x@w@\oCQwAm@iAwAi@wA^gA}A}AEk@Ls@x@w@hAPb@UCUi@q@Gq@LwDfAeBDwDYsA\kABxCNb@h@d@Z`FfArBAnB_@lALp@jBbAtAnBj@jBVTRGDSNcBdAm@n@H|AjAtCf@N^G`@aAl@i@bA?zBOlBBhCM`BLzBQ~ASZUBe@IQ]XeEAaGEWOEMPCv@d@dGK|A[~@i@F}CcB}HHSkAf@uAvAcBXuAX{DRQt@C\o@@uBHgBEMSHWx@DzBi@rA_@TmDQmAm@gAgBg@}Ad@Y?Y{AyAKc@Pu@bAy@rAPLQA_@k@i@Qu@NsDZe@j@YTo@AkEYaB@o@f@w@hBg@~@m@fAkCbA{Ah@sANcAc@{AHw@`@SzBt@fHx@\V^hAMf@w@`@aBy@{Dy@o@C_@VXZ~AF^OpAR\R^|@j@b@BhAm@bBJfBa@|@_@HKSMw@C}AJkBn@_@N]{A}@y@MgEz@YV[xATnA?nB[r@_BLyDWYNGXMER_@GrCFp@r@\JvEpAhC?vA[hAAz@V\fAd@nAtAbBfDNGJcBTYJi@~@C`CrAaCiAdBv@NTwAa@Yc@VCbB~@OJ{BiAaAERkA]a@Gs@,2
31,2,Afternoon Activity,12281.4,3914,6097,198.7,NordicSki,NordicSki,,4767722303,2021-02-10T20:58:49Z,2021-02-10T14:58:49Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,11,0,1,0,False,False,False,False,everyone,False,,"[44.771433, -93.158881]","[44.771403, -93.158839]",3.138,10.3,,,,True,156.7,191.0,False,True,317.4,297.3,5088223981.0,5088223981,0A958C56-A5AB-465D-B01A-D3EA6E081705,False,0,0,False,72.0,50715143,1,a4767722303,mlgpG`brwPOId@Ll@|Fr@rBxEzB~Af@NVEb@m@LWTIPKh@GjCQzAHxCQxAHlAApAKz@Ud@{@EUs@@c@RcAFqAEmGEQGAKPMdAd@jE@tAQhAUj@]FkAYcBgAcC?uCTc@MM[AeAn@sAfAcA^}ALqBPmAXYd@A\c@BuBPiA?m@KMF^]vAKpBK\_Af@eCQiB}@_AmA_@kAJ{@Gc@uAmAGe@Rm@~@s@RAr@VNCJ]ESq@gAEs@JkAHiBfAcABeCYyDDy@L[jB[v@k@^c@T}@xAuBx@{AXw@Js@C[[i@K_@?_@LYVE|C|@vABx@TbBLd@PVZVf@AZo@|@OBeAo@{Ba@cC_@SBKNCTBFv@\pAUzAF^PXp@b@PHV@n@Of@[XUb@Ep@LjAEZO^WFMIQi@Gg@^oDp@s@BYoA]o@g@c@AqAfA{@Rq@@c@`@Op@VhA@~AMj@SZSHsDCiAQ[XS~ABv@HZJR\JFN?n@XrDHTv@|@H^?vAa@~A@b@JXx@Tv@l@rAxB`@jA\b@PAFQ?}AP]|@e@Z@~C|ArBh@Dr@GLeAd@QXKf@@xBU|AF~BOnBPdCIhA[z@y@EUi@VuCIsBBqDKa@Q\Ah@d@`F?f@MdBMf@QR]Ba@MmAi@w@q@oCF{BVu@UMy@B]f@sAr@i@Va@^aBL_CR_AVQj@GTc@?_CP}AOUQRGdEM^OPm@\aDSiAg@oAqB]eAJ_ACSa@i@e@YISC]BWLUr@m@`@Ap@ZNILUEa@u@cAEg@HaA@r@ER@qCFc@R[j@]J]HuCEoAMeADiAXe@rAYdAk@N[P{@hDsFPuAc@}AAYHWd@IhCz@fBNb@AdCd@VH^d@FZAZe@p@YJc@_@iCu@mC_@c@JMTUzAeAlBIf@F~@FjBU|@q@b@oAGMKoCESJOz@CtBDPh@RFPT|EPb@j@r@Pn@GdB_@`A@ZH`@LNfAb@p@j@n@fAhAbCPEZ_C^Yh@?CKN@rAn@l@JWUsBs@p@h@tAb@aBeAe@KGDnCdA_A]u@i@M?`@Z~Ah@sBeAWAnClAQe@u@c@}@?n@b@rA^gCmAd@d@`Bj@}BkACJVRSCQQV?jClASS}B_AoAl@XmBa@m@_@oD[oB,2
32,2,Lunch Run,8095.0,2192,2192,0.0,Run,Run,0.0,4756052406,2021-02-08T17:10:43Z,2021-02-08T11:10:43Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,13,0,1,0,True,False,False,False,everyone,False,g7318269,[],[],3.693,4.3,,,,True,175.2,196.0,False,True,,,5076164136.0,5076164136,46686AA6-5049-4DE8-8FEC-B88A81B2E07B,False,0,0,False,85.0,50715143,1,a4756052406,,2
33,2,Afternoon Run,6481.7,1842,2031,0.0,Run,Run,0.0,4752841892,2021-02-07T21:24:59Z,2021-02-07T15:24:59Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,g7318269,"[44.714367, -93.180572]","[44.714346, -93.180559]",3.519,5.1,,,,True,152.5,179.0,False,True,283.0,282.9,5072815502.0,5072815502,41D5026D-B7CC-48A0-B832-72AE82E068D1,False,0,0,False,29.0,50715143,1,a4752841892,wg|oGrivwPBC,2
34,2,Afternoon Activity,5876.0,2461,3670,109.6,NordicSki,NordicSki,,4740715115,2021-02-05T20:59:13Z,2021-02-05T14:59:13Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,14,0,1,0,False,False,False,False,everyone,False,,"[44.771433, -93.158864]","[44.771368, -93.158888]",2.388,13.3,,,,True,156.4,178.0,False,True,318.2,298.4,5060196522.0,5060196522,BB8A0096-7015-41B3-816D-D373D0B284D0,False,0,0,False,42.0,50715143,1,a4740715115,mlgpG|arwP^xAD`@L\?PH^ALCAPnAZ`@\r@RTlAd@`@HNFHF^Nn@\p@NLFNX@^EFg@N]RSZIXCb@BjAC^Ol@Eh@JhBCn@KjAL`B?h@Ep@Id@Qd@MFY?WIGGGW?c@Fa@HoA?YCmADs@C_@@eCCGGCG@EJIXCXBZFRHr@RrB?dAGx@Gb@Ob@ONOB[Cg@Q}@c@u@o@M?OD]DwAAo@Lq@?g@FSAEEOYIa@?KRy@Na@PUz@s@N]ZkBRsDCGQGUCSBQ?o@LO@OAcAi@IImAqBQ_@CQ?STy@?Oi@m@s@i@GICM?W@MHSX[p@e@TAXNXF\Wh@GX?ZHNAd@BHFF\DFFD\HXJRPn@t@Xd@DR?FMt@KTEhADdAAf@CTg@h@QLI@m@Mi@Gk@J_@?SG[Ok@c@O_@m@aAUe@EW@WH[B]Ia@UKs@q@KSGU@OHWnAoAp@_AM_@AYPoDFWJOf@YFKFK@QDuAAsACc@QyA@k@FUx@g@n@S`@Qj@]Zc@DQ^w@Xw@fAwA^w@BQFM\K\BTGF?ZXRBF?^SVCLAJHR?JE`@@\LV^Pf@DBPHARI?KE]We@S_AYiAOyAEE@FB?F?CWr@W^e@d@KZKn@N|@Bp@?TG`@CB@f@AXFVT^X`@NNJDFJVTFTCEOGYUAGKM]s@?GBGBEFC`AFXM`@G?BPNTh@@A?GMOAIr@iAn@q@JG@GFmDDGZIHGNQDMCE?MCCsB}@SEQ?a@RaAp@e@H_A@IBKLWl@Fp@FNHn@ErBKXUTOFK?o@A]ES@UC{@AYCc@MWHS\CxA@j@HVHPb@PDHH|ALBNLfAp@h@bA\FP@LALDF?PIXB`@ZDPBl@,2
35,2,Afternoon Activity,7461.3,2050,3130,130.8,NordicSki,NordicSki,,4729985321,2021-02-03T21:03:25Z,2021-02-03T15:03:25Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,16,0,2,0,False,False,False,False,everyone,False,,"[44.771142, -93.159955]","[44.77118, -93.159997]",3.64,11.4,,,,True,151.9,178.0,False,True,316.5,296.9,5049094572.0,5049094572,21375C16-AEA0-4467-B0ED-9D971AC44169,False,0,0,False,28.0,50715143,1,a4729985321,sjgpGvhrwPBVNp@T^FT@d@A@?E?BAAAB@ABBv@P|Av@XH^RZDrA`@LHDJ?VCJIJCBi@JQLU^K^GdCDN?FMhAHzA@~@?ZMv@JzBAZEr@GTQd@MD]COEKGISCW@SNaAD_AGuAAy@Du@?cBCUCCIBGPETAZPnCPdA@\U`CEVKPOH[@OEWKi@KYMm@m@SKe@D_AGcAPmBNI?SIGGKYE_@Fc@Vo@JQf@i@ZYLMDMPo@Lu@RwCLe@IIU?i@Ik@Bi@Ck@Qu@k@e@m@g@cAEOA]JaAGUCGCASAg@q@QKMUAQ@OHSVYt@k@r@iA@GM]A[JgCDc@DOJOf@YLKB??w@Ai@@eBEs@WqA@_@BWDKLK`@QHGd@KfAa@VSPYX}@\g@Vk@|@}Al@uANg@@OCUa@w@ES?YBKFODEFC\C|@`@|@X|@Hf@BLArBZX?VBVNTXRZDRAVIX_@RMJMBIACGIE_@QgBm@cCe@a@CS@OFKJC^BTFDL?NAH@\CRCH@ZMf@Aj@@j@LTXZr@f@\D\Ep@KV[b@Sd@C`@HtACTIRQDQEMKO[Io@@}@R{AFSPS\SHW@GACMCgA_@c@WQESASHqAnA[Hy@CUJONGRE\Pj@F^@p@?ZKp@ENOP]Ng@F]A{@M_@D[Ao@MO?K@GDANSYCM@HIv@Cr@LhA@r@AdACID`@DBD?LIP?LFJJHb@@fAFb@FTr@x@Np@?h@Ej@GXSf@AJ?XBJJRLLVDNF|@r@R^XZ^t@f@pANVNBDEPa@DALJTz@?DBDJRx@xD\|@@`@Or@?TNlATxAD^?^IzAKx@UXSDS?IAq@Yc@KQKq@o@]IqA?gBP[Fo@BOCOIMUCK@a@Lm@^o@v@_AZk@Z{AFi@@e@JqADSHKp@CLOLYB]?kAZgBG_@CAMFKdAE~@ClACRKPCBS@KLOHMBaA?s@F]A]IMGYUe@g@S]k@iASk@@]Jk@AKQQWg@i@_@EICMBg@L[DE`Ag@JAHBj@TF?JGNQRGfAFn@EL@DDL^JLd@L\Rj@p@lAtBf@vALJF@FALSJkBXg@FYCo@c@q@Mu@,2
36,2,Morning Run,6127.1,1551,1569,6.0,Run,Run,0.0,4722724188,2021-02-02T16:14:21Z,2021-02-02T10:14:21Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,10,0,1,0,False,False,False,False,everyone,False,g7318269,"[44.714526, -93.180347]","[44.714702, -93.180764]",3.95,8.5,,,,True,177.9,191.0,False,True,285.5,281.5,5041585783.0,5041585783,64211C7F-E994-45B1-8A0D-CBF4C77CB291,False,0,0,False,65.0,50715143,1,a4722724188,wh|oGdhvwPJb@?\{AlCi@jAQj@Gn@@PPd@z@zARd@NNr@Ol@Iz@C~ASfBBdAO~AKR?d@Kn@E^Ir@g@TKb@I`@Cx@HLDLp@@^SfHKdBEtBA~FB`@Jr@f@tAbAnBhAlCjBvDZz@t@~AjArCFX`AnC\~AJTHLRLNFT?dASx@GL@jAEN@b@Ab@CVEjBDdAAzB@`@GpBKN?PADCBK@o@IwD?eEC]C{BEcFBwBD]?OEu@?cFEmEBaAEqA@kCB_CAaBC_@KCqAJ_@?WBiABgBEc@B_ARq@JcADaBGqAACj@KjAGjHKnA@PRj@?b@GNOPMJyA^WEc@YOC{BMUEc@U_@MS@a@RKHw@jAQHgADMEK]GEk@IKYAU?wA`@uGBq@?oEAMGSGCS?i@De@Ja@TiAf@u@RUBwA?QDy@@a@Hs@Bc@DU?y@HeAB}ACa@DMAUQm@sA_@cAMq@?SBa@Ps@j@y@Xm@Lg@Hw@@EB?C_ECk@ES@[DG@FF`A@|@EvAAfBMdA?H?QHa@Bi@GeE@w@Iq@?[DDNdBC`CGhDEZIDEKHaAJw@?aFEcA@EDBB|@?hDErB,2
37,2,Afternoon Activity,12009.5,3548,6096,223.8,NordicSki,NordicSki,,4719203213,2021-02-01T21:03:10Z,2021-02-01T15:03:10Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,14,0,2,0,False,False,False,False,everyone,False,,"[44.771153, -93.15993]","[44.771188, -93.159916]",3.385,12.9,,,,True,159.9,187.0,False,True,318.5,298.3,5037922555.0,5037922555,8A66CE85-F2A8-4EC7-95C6-8F9FDEED0AFD,False,0,0,False,75.0,50715143,1,a4719203213,ujgpGphrwPVnAv@xAAJlA\vEfBRLNV?JOTkAt@Wr@QvEF~CYvAP`BC~@Mz@Q`@i@FQIO_@NwADaBGeBDoDGWUb@El@^dFCQMhCSr@i@FyAa@_@Wi@i@gG`@u@IMi@HaA^eAp@k@j@_AP{AFeBPiAz@Gh@k@@gBN}AMk@KISh@E|D_@l@o@Zq@MwBAm@Sa@[g@{@S_@S_ARuAA]yAcAS_@?SRa@v@s@d@Ix@NPGDQE[s@q@Ge@RgEN]p@_@Fe@BoCGqAScA@u@`@_@rCgAr@}AfDsFPo@Au@]q@Ou@Vi@pCv@nBLjDl@d@RZj@D`@c@r@ULUEW[w@SgFu@UDQTm@lCe@f@n@y@r@_Bz@JrB[`ARh@hA^ZRh@KbAg@hAAxBG`@ON_@ASm@Ea@@aBPsAp@s@@a@_Bo@sAEwAv@oAHc@t@Nc@vAkCbAHfBUnAXVZNb@[Zw@_@i@?cCv@qBFSRK\Cn@Pn@?`BO~@QPy@LiCMuBUI~CBh@FTl@f@VfCF|Av@~@R~@EpA[x@Ch@Pj@zAr@X\JXFnBG|@FxBSj@c@^cDAyAe@cAsAi@mAGm@D?Ny@yA{AO]B_@N]`Au@^?p@VVKCg@k@y@Ig@PyDL[b@UV_@@kESyBHq@V]`@S|@YjAy@\aAxAyB|@kBVu@Ba@Ii@_@gAA]HUf@GNNdCt@~AC`Ab@vAL|@n@P^Cb@u@r@s@_@wBc@aE[KRU|AOd@i@f@Sf@Gp@PlAA~@Gl@Sf@e@Ri@@oEc@WVIn@IjDHbBn@UPJNt@HtAv@vARt@?x@g@hBJx@|@j@jA|@@rAIpAFxACbARPTMDa@EmA^kAVEVn@X@HSF{Ah@m@Q`@_@^Eb@V`Ap@pA`AlEZ^YlBNlBXlBKfBMp@MVWLkCaAe@q@e@JwFPe@KS}@D_AvBcCZwANaCPcAdASLSFk@AaBHm@L[^ERZD\b@HFWBsAh@o@AIL@RSb@v@hDpBj@l@{CKu@]c@g@Qe@C[FUTCr@ZbEpCd@Le@?WMwCQu@c@k@y@Ei@PI~@X`CpA~@x@i@FuBUkAw@c@}@KmAOBF]Am@Yo@ScA,2
38,2,Lunch Run,7056.4,1853,1876,3.6,Run,Run,0.0,4717735576,2021-02-01T17:05:09Z,2021-02-01T11:05:09Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,12,0,1,0,False,False,False,False,everyone,False,g7318269,"[44.714588, -93.180704]","[44.714654, -93.18072]",3.808,8.1,,,,True,179.1,195.0,False,True,287.6,283.9,5036408208.0,5036408208,1B464276-E1BB-4AC0-96CE-A3C402F69934,False,0,0,False,83.0,50715143,1,a4717735576,ci|oGljvwP{BxEOj@CX@PFVTj@`@t@b@bAHVAROTeAhABZvAbD^l@Rf@X^`@|@Lj@AVK\g@p@QHc@DaDIyABIAU@}BAe@DeAAKBCDJzACZBfBBHDD`@BrAMjAC|@G^@LB`@ATBl@Vd@BJFFV@TCf@DdA?xCCv@DdCA~@F~@Nj@`@z@jAlAHD\`@zBjB\\HN|@r@HN|@r@n@n@\PXTTl@Fb@FJNp@DzC?~AEhADlABjFA|BCjADt@@~@EbBFpCCfBBr@?h@CVDr@ItBBjCAh@Ij@A`@Cd@?b@F\Pj@l@nAWl@UNy@|@Of@Gj@I\OFIASCMMSAuAAENYb@g@VOJ{@?KFEHGjA_@f@FSTULSH_@@o@HIXAh@@NCZU`@m@RGRDRCPJN?TG^BNEFURmB|@aANK\]Yu@U_@GUC]Ms@I}BBgBEYAq@LiBIqADk@EiAEYBc@A_AHu@EcB@aACi@Bm@BkA?c@GQAc@@SCeA@w@?]FaBQsC@_@DO@s@D_@@m@SoAUy@_@w@QUk@c@_@UY]QKY_@SIYi@a@_@m@c@IIUMw@s@GMQSQKy@s@[]o@sA?e@IMG[C_@?_ACc@@q@Lq@BaAEqB?yBIm@@_@c@?QCs@T_@CiABe@Cc@BQGYCMGa@CKDe@IQ@MMCOFw@DcAHY?y@BMb@?j@EVFL?^ILBNALDr@E`@IZ?ZHp@CJDL@TC\DPGh@DLA^IPQJOPc@Dm@I]QG_@CIk@[}@MUEOc@o@a@u@c@qAA_@HYLSh@[TU?WGQQa@_@]Qo@a@eACU?_@H]Za@Ng@HENWj@sALaAKYDk@GoAEMBs@FBBd@LdABXU~AFI@FUoA@uCBQDCHBBBGT@B?~BCtBE~@CFCGCe@Fq@Bq@CaC?iBEm@BENVBPA~H,2
39,2,Morning Activity,16209.5,4758,7404,305.1,NordicSki,NordicSki,,4706458412,2021-01-30T15:18:55Z,2021-01-30T09:18:55Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,21,0,1,0,False,False,False,False,everyone,False,,"[44.771169, -93.159873]","[44.771148, -93.159942]",3.407,12.5,,,,True,162.9,190.0,False,True,317.6,296.9,5024630005.0,5024630005,AD8F5BB8-C0EC-481C-9BD9-78F3D956514E,False,0,0,False,113.0,50715143,1,a4706458412,wjgpGfhrwPRtAx@dBjD`BfCp@NRGh@aAVa@z@a@~EHpBM|CJxCc@fBu@IWm@\cEAkGIOWRKl@j@|FQ|BWn@}Bc@wA}@cGXw@SOm@RgAzAeBd@uATqALiClA[Tc@RwEO[[LCvEk@t@c@Rc@U}BEgAk@aAaB]kALu@Ge@oAiAMg@Li@`A{@xAXHMAi@s@aAGg@NkDN_@dAaAAkEKgDZc@fD{AT}@~CgFXmBe@{AFi@d@UbEhAfAAzCd@v@fAB\MV_Ah@cC_AyDg@a@TD\^RtB[nAD~AzBDx@w@zABfCWl@m@IOwALoCx@u@H_@}CsAe@FgBfAmARO^G|@NlDs@|@cHI@vEl@|@j@rE|@xA@`Bc@zANr@hCdB`AjB`@rAVRZWNiBhAu@bF~BlAb@El@sAh@Yp@UxELtBM|BJzC[fBy@DWg@XuCCkHI][PKb@LhC\zBOvB]v@iBWm@c@Yk@kHj@m@SQm@Fu@j@kAtA}A\iBRcDhAUXc@VwEYGSpA?jBm@|@g@VqD[iAw@{@sAc@yAJmAeA_AOu@Rm@v@m@dB@?i@m@y@Ge@R_EdA_AJe@EkDQoDfEeCVaAvB_DdAyCAo@c@eAFo@^I~Cx@lA?jEt@p@tAKx@g@Ta@CeDoAwCWUVDZ`@PfBW`BLl@lAb@X@bA_AjBXjBUx@y@@Us@\cEv@q@D[_DaAuB~@kBLSz@PhADrB[`AuA`@eE]WNQ`DLh@n@x@gAoBQ{ADgATEBzDp@|@XtCQmAUG]XOSBmCY}B@i@n@k@lC_AXoAjDeFd@mBq@yA?e@X_@|EbArE^ZNZn@?bAm@n@kCiAiEo@WR?d@fA\h@W|BFrAzB}@C}A_Am@?g@Ny@v@yABi@f@n@q@r@mBXOl@LfDM\XXt@\PIb@iCkAiD_@lDc@pATlA~BIl@w@zAFjCQf@WDUk@OaCH{Ap@_@Nm@mBiAy@KwAfA}B`@SnARp@FdBe@lAiA\kE]ONSzBDbAr@b@^fFdAhBBzB_@hAPt@lBjAlAjBv@rB^I@qAX}@|@GhHdCJRGb@e@LcDYsAg@g@m@[_AbA]dDtAEJe@YFPEIdBZ_D}@tA^JJEHEWfAf@aA[pAb@aFyB}AHLyA[i@GcA,2
40,2,Afternoon Activity,13208.9,4430,5718,234.7,NordicSki,NordicSki,,4702019049,2021-01-29T21:06:25Z,2021-01-29T15:06:25Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,16,0,1,0,False,False,False,False,everyone,False,,"[44.771165, -93.159961]","[44.771131, -93.160003]",2.982,11.4,,,,True,148.1,172.0,False,True,319.4,296.7,5020004872.0,5020004872,50F10083-5D35-464A-80FF-6B19EC3A851D,False,0,0,False,46.0,50715143,1,a4702019049,wjgpGxhrwPVbA|@hBtBfAnA`@nBRNVIn@}AbAUf@Ih@Ex@H|@K`ADjDK`AL~AAdAOv@c@n@q@IOk@ZiDGsBH{CIc@ULQv@j@vFKlB_@bAYHs@OeC}AiGVg@MQi@@e@d@cAtAaBZeB\wDdAQRWCcCNoA?k@EK_@`AAfDIJcAp@qC?kA]uAaBe@qALmA?]sAgAMi@Ps@tByBWkARaDRa@h@]Zq@C_E_@mBHw@z@o@fCs@`AeChCsDRwBKc@]a@Mk@BUr@QfBr@vHx@b@T^j@FZQd@g@Z_C{@eEq@]JOT?TVR`DWp@LPJl@jAd@PHh@Cj@CTc@^Qb@Al@P~@c@bAW@MSWaAA[R_CLi@d@[JYASmB_Aw@CwAlAiBH[f@BNH_@VWrBM~@eAVMb@?`@h@rBf@a@Ue@aASQcA]_@B}@TaABUXY|AKLQ?Wb@Kr@ZjBAbAMd@_Af@{@KwAFcBUKJI^K`BHbAh@`@Np@RhDTj@d@n@TjAGfAa@|@Dj@Xd@l@Px@t@lA`Br@lBRHPKBkB~@{@j@DjCnA~BFZX@`@Ob@oAr@a@v@E`DD_@KzADzCQxAP~AAzAIl@Wf@y@IOOIc@RmDCiHUl@CZ`@pGUxBY\g@F}Ag@y@}@SGmEVcBAM]?o@f@{ApAyA\iBJsBPaANQn@C^g@BcBNoBGUMEOACJEpBB~@Eh@U`@y@b@k@MkADgAMcAw@y@sAScAX}@E_@}A}AG_@He@dAaApATPMBa@w@aAEs@RkDLUl@]JUJ@EC@iEQiDFWr@c@vBy@p@yApCuEXq@JaAi@wAE_@F]f@IhCz@lB?zDr@d@n@Jj@[n@c@ZoCgAuDc@a@HORg@bCs@`AK^G\Ph@HjACv@M`@{@b@qFUWVIz@FbBr@t@TxEx@xAPl@EpB]fA^`A~@\fAfAl@fAj@dBTRL?RYLAMy@Du@jAk@fAVjB|@h@Hr@EZj@Ff@ETqAt@Y`AWlEJnDIjADnCKtAWj@u@MMKGY?kAPqB?sGGSQASbAj@dF?`@a@mECmAD}@qAwFq@sBMw@DSr@KpCbAKUgCg@l@e@P?tDhBh@@?Jj@PJRQd@q@DeBuA{BeAe@E[aAAe@Ww@Gy@,2
41,2,Afternoon Activity,15431.3,4512,5465,280.2,NordicSki,NordicSki,,4697245453,2021-01-28T21:08:12Z,2021-01-28T15:08:12Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,13,0,2,0,False,False,False,False,everyone,False,,"[44.771157, -93.15994]","[44.771129, -93.160058]",3.42,12.5,,,,True,162.6,188.0,False,True,319.9,298.5,5015028607.0,5015028607,9A3A97C6-809C-4344-AE88-499CB0BE65FA,False,0,0,False,107.0,50715143,1,a4697245453,ujgpGrhrwPThAb@z@Al@`AJfDbBtAHV`@Gl@cAd@_@fACfCQdAJxBS|CH`DIj@[d@y@MMa@VuDAwGG[QJO~@b@`FK`CY`AeAAkCyA{GPc@c@Ao@P}@pA{AVq@r@_GtAq@FcCT_BSa@OXKbEUl@q@`@sDWcAi@u@kAg@yAB{AuAaBF{@z@_Ab@IfAHAa@k@i@Qi@\kEbA{A?yDU{CHa@ZT@hDHf@\Zd@`FfAlBBpAc@fBTx@`B|@bBfC`@nAXTVOVkBbAg@dH~BFXI^gAr@Uh@AbDQjADpCUzANdCMlA[t@u@IQm@TkD?{GIS[^Ej@h@|EA~@S~AS`@eA?qC_BeHXYk@DeATw@xAiBb@kBZgDrAk@`@oEAa@_@CS\DbDKb@[`@s@T_DKkAo@aAaBg@kAXoAoAuAOk@Vs@t@s@|AR@i@s@_ACg@VsD~@qAL}@A_EUwA?g@POPPCpD~@pBTnD~@|ADlBc@dBTz@VBc@S[m@cBN_AOMo@e@y@?{@ZqDnA{@A{D_@cCNs@JSpDaBZeAfDyFXcBg@mA@w@`@YrBt@nHx@z@z@@x@{@r@cAk@kBa@{C_@a@PJb@j@ZzAYdBHRLXdA`@NP~@s@xB?bCU`@a@?_@wAJ_Dv@}@DYoCeAi@N_Az@eBD]TO`AVzCKn@e@f@cHQBSjBk@t@k@ZcAbDkFXcBi@qAHkAzMvB`@zA{@bAaC_AyDk@o@?ORR`@^LzCa@p@Px@tA^PNjAy@`CHbAIn@[^o@YQeAZkDr@s@DWgC_Am@BiEtASzARr@BlBq@hAi@JeFc@F]vAa@r@m@tD}Gb@qBk@aBBk@RKlE`AjDPPXt@Hl@x@A\c@n@[JgBu@qFi@Mn@p@XxBk@|@HZT\dA^Rg@JsCkAm@DqAv@}AP]fAVxD[jAy@TqGQ?lDL\p@^^dFdArBBxAa@xA@d@Tb@|@Xp@v@NbHGp@h@Tx@eAb@J\cFdAe@xFzBr@CPd@A^QTm@J_COcBe@q@mAIg@Hg@TKnBn@mAi@_Bp@vAq@KWzA`AkBi@hF|A|@H\f@Kl@k@TcDYcA_@w@iAIc@Dm@\EpAr@mB}Am@aAGq@,2
